href,title,url,description,link_1,link_2,link_3,link_4,link_5,link_6,link_7,link_8,link_9,link_10,link_11,link_12,link_13,link_14,link_15,dept,course_num,course_name,credits,min_credits,max_credits,offered,crosslist,grading,restriction,note,permission,prerequisite,requirement,concurrent,corequisite
preview_course_nopop.php?catoid=22&coid=109776,JLC-602 Legal Theory (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109776," JLC-602 Legal Theory (3)Introduction to the philosophical analysis of law and its role in society. The course considers questions such as what is law, how is it different from brute force, is there a moral obligation to obey the law, and what are the limits of legal responsibility. Classical, contemporary, and critical approaches, ranging from natural law theory to critical and feminist theory. Usually Offered: fall. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,602,Legal Theory ,(3),3,3,fall,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109777,JLC-603 The Rule of Law and Due Process (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109777," JLC-603 The Rule of Law and Due Process (3)A commitment to rule of law and due process of law is a defining feature of Western legal tradition, but what do these phrases mean? This course examines common interpretations and applications of these concepts in diverse systems of law. The central features and historical development of legal procedures in the criminal justice, civil justice, and administrative systems are compared. Legal procedure is an essential component of systems of jurisprudence and provides the methods and means for applying substantive law. It also reveals, inter alia, a legal system’s values, priorities, and applications. Usually Offered: fall. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,603,The Rule of Law and Due Process ,(3),3,3,fall,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109778,JLC-604 Foundations of Knowledge (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109778," JLC-604 Foundations of Knowledge (3)This methodology course helps students identify what actually counts as knowing something in their study of social phenomena. Social scientists, lawyers, and philosophers must grapple with the question of what counts as a fact that actually describes what they believe they are observing. Making this decision inevitably affects one’s understanding of what is being observed. This course examines the foundations of empirical, analytical, critical, and other modes of thought in order to enable them to evaluate the various methods used to study social institutions. Usually Offered: spring. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,604,Foundations of Knowledge ,(3),3,3,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111522,JLC-605 Comparative Criminology and Criminal Justice (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111522, JLC-605 Comparative Criminology and Criminal Justice (3)A comparative study of criminology and criminal justice systems as developed in the United States and elsewhere.Crosslist: JLC-405 .  |,preview_course_nopop.php?catoid=22&coid=109767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,605,Comparative Criminology and Criminal Justice ,(3),3,3,NA,JLC-405 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109779,JLC-606 Legal History Seminar (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109779," JLC-606 Legal History Seminar (3)The two goals of this course are to provide students with the historical underpinnings of law in the Western world, and to introduce students to the different historic approaches that historians use to understand what counts as historic fact. Usually Offered: alternate springs (even years). | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,606,Legal History Seminar ,(3),3,3,alternate springs (even years),NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109780,JLC-607 Concept of Justice (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109780," JLC-607 Concept of Justice (3)Major philosophical contributions to the definition of justice. The relationship of the ideal of justice to concrete situations in which issues of justice (civil, criminal, or political) arise.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,607,Concept of Justice ,(3),3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109781,JLC-608 The Constitution and Criminal Procedure (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109781," JLC-608 The Constitution and Criminal Procedure (3)Constitutional standards and operation of the criminal justice system. Police practices, bail, decision to prosecute, scope of prosecution, grand jury proceedings, preliminary hearings, right to counsel, right to speedy trial, plea bargaining, discovery and disclosure, jury trial, trial by newspaper, double jeopardy, and post-trial proceedings. Usually Offered: fall. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,608,The Constitution and Criminal Procedure ,(3),3,3,fall,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109782,JLC-609 Criminological Theory (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109782," JLC-609 Criminological Theory (3)Examines criminological theory including early religious and spiritual notions of crime, and classical, rational choice, and deterrence theories. The development of positivism from both a biosocial and psychological perspective, the range of sociological theories and the empirical research related to these theories. Usually Offered: spring. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,609,Criminological Theory ,(3),3,3,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109783,JLC-610 Justice and Public Policy: Controversial Issues (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109783," JLC-610 Justice and Public Policy: Controversial Issues (3)The American justice systems and the theories underlying them. Focus is on the criminal justice process and issues related to each step and institution in it. Includes varieties of law and justice, issues dealing with the police, courts, and corrections. Usually Offered: fall. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,610,Justice and Public Policy: Controversial Issues ,(3),3,3,fall,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109784,JLC-615 Law and Human Rights (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109784," JLC-615 Law and Human Rights (3)Legal, moral, and historical examination of international human rights. Friction among the values of national sovereignty, individual rights, self-determination, and the toleration of minorities is considered, as well as legal and extra-legal methods for humanitarian intervention, from World Court indictments to military invasion.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,615,Law and Human Rights ,(3),3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111523,JLC-617 Victimology (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111523," JLC-617 Victimology (3)Victims as an integral part of crime. Theories and research results on the victim role, criminal-victim relationships, concepts of responsibility, and society’s reaction to victimization. Sexual assault, child abuse, and victimization of the elderly. Crisis-intervention centers, court-related victim/witness services, restitution, and compensation.Crosslist: JLC-417 . Usually Offered: spring. Permission: instructor.  | ",preview_course_nopop.php?catoid=22&coid=109768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,617,Victimology ,(3),3,3,spring,JLC-417 ,NA,NA,NA,instructor,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111768,JLC-620 Law and Society (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111768," JLC-620 Law and Society (3)Contrasting law on the books with law in action, this course critiques law, including its genesis, popular understandings, applications, and effects. Using social science methods, it considers how people relate to law; what they think of it, how and when they use it, how it orders their lives, and where it is limited.Crosslist: JLC-420 . Usually Offered: spring.Grading: A-F only. | ",preview_course_nopop.php?catoid=22&coid=111767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,620,Law and Society ,(3),3,3,spring,JLC-420 ,A-F only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109785,JLC-621 Justice in the Face of Terror (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109785," JLC-621 Justice in the Face of Terror (3)Throughout history, society has grappled with the critical issues of constructing and maintaining a just society in the face of terror. This course studies issues of justice and responses to terror from the perspectives of history, ethics, literature, politics, and law, and works to evaluate the justice of societal responses.Crosslist: JLC-421 .  | ",preview_course_nopop.php?catoid=22&coid=109758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,621,Justice in the Face of Terror ,(3),3,3,NA,JLC-421 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111524,JLC-622 Justice Workshop (1-6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111524," JLC-622 Justice Workshop (1-6) Topics vary by section. In-depth study of the philosophy, organizational structure, and operation of various institutions in the justice field, employing direct observation through on-site visits and discussions with officials, along with theoretical material. Rotating topics include insider’s view of justice, offenders in society, and judicial affairs mediation.Crosslist: JLC-422 . Usually Offered: fall and spring. Repeatable for credit with different topic.  | ",preview_course_nopop.php?catoid=22&coid=109769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,622,Justice Workshop ,(1-6),1,6,fall and spring,JLC-422 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111525,JLC-626 Domestic Violence (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111525," JLC-626 Domestic Violence (3)A survey of domestic violence; spouse, sibling, and elder abuse; and sexual or other violence among intimates in its broader context and from a multidisciplinary perspective. Policies, laws, court decisions, and short and long term intervention strategies are considered.Crosslist: JLC-426 .  | ",preview_course_nopop.php?catoid=22&coid=109770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,626,Domestic Violence ,(3),3,3,NA,JLC-426 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109786,JLC-630 Advanced Seminar in Legal Theory (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109786," JLC-630 Advanced Seminar in Legal Theory (3) Topics vary by section. Rotating topics in law and social theory, including freedom of speech and religion; liberty and private property; feminist legal theory; critical legal studies; and law and economics; among others, are examined.Repeatable for credit with different topic.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,630,Advanced Seminar in Legal Theory ,(3),3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109787,JLC-631 Advanced Seminar in Social and Political Theory (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109787," JLC-631 Advanced Seminar in Social and Political Theory (3) Topics vary by section. Rotating topics in concepts of sovereignty; power, equality, and welfare; legitimacy, obligation and democratic theory; among others, are examined.Repeatable for credit with different topic.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,631,Advanced Seminar in Social and Political Theory ,(3),3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111526,JLC-635 Gender and the Law (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111526," JLC-635 Gender and the Law (3)This course studies gender and its relationship with the law, policies, and politics, including how gender is codified, criminalized, and protected within criminal, civil, and regulatory laws. The course includes an examination of how law and public policy has affected marginalized gender groups. Topics may include sexual assault and harassment, prostitution, family law, reproduction, and discrimination in myriad arenas such as LGBTQ status, sports, employment, and education.Crosslist: JLC-435 .  | ",preview_course_nopop.php?catoid=22&coid=109771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,635,Gender and the Law ,(3),3,3,NA,JLC-435 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111527,JLC-636 Reproduction and the Law (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111527," JLC-636 Reproduction and the Law (3)Students undertake a historical, legal, and policy-based analysis of the laws and policies regulating human reproduction, with an emphasis on Supreme Court jurisprudence and current legislative efforts to both expand and curtail reproductive rights.Crosslist: JLC-436 .  | ",preview_course_nopop.php?catoid=22&coid=109772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,636,Reproduction and the Law ,(3),3,3,NA,JLC-436 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109788,JLC-638 Race and Justice in America (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109788," JLC-638 Race and Justice in America (3)This course examines issues of justice in America rough a racial lens. Analyzing the nexus between contemporary race and justice issues and their historical origins, the course explores historical topics such as slavery, Jim Crow, the 1960s Civil Rights Movement, and desegregation. The roles of federal legislation, judicial decisions, and executive authority in shaping the way race is framed and perceived in America within the context of the judicial system is also examined. Usually Offered: fall. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,638,Race and Justice in America ,(3),3,3,fall,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109789,JLC-643 Advanced Seminar in Policing (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109789," JLC-643 Advanced Seminar in Policing (3) Topics vary by section. An examination of major U.S. police and law enforcement systems and issues. The focus of the course may be either the role of police in society, police-community relations, and special problems in policing, or management and policy issues such as police organization, federalism, police effectiveness, police discretion and use of force, and police accountability.Repeatable for credit with different topic.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,643,Advanced Seminar in Policing ,(3),3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112362,JLC-647 Policing in a Global Context (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112362," JLC-647 Policing in a Global Context (3)Law enforcement is evolving more quickly and with more scrutiny than previously in the United States. Operating in such a charged, ever-changing environment leaves little opportunity or time to seek answers to critical programmatic questions. Internationally, the established norms of security and policing have also been tested and reformed at a similarly rapid rate. This course explores whether innovative and effective policing strategies for U.S. policing may be found beyond our borders. Students utilize a three-part framework: analysis of classical-to-contemporary policing theory and commentary; policing perspectives presented in class by law enforcement practitioners from around the world; and analyses of key policing topics that develop and improve their analytical and communication skills.Crosslist: JLC-447 .  | ",preview_course_nopop.php?catoid=22&coid=112358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,647,Policing in a Global Context ,(3),3,3,NA,JLC-447 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109790,JLC-648 Law and Religion (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109790," JLC-648 Law and Religion (3)Examines the intersection of religion with American law, politics, and society. The course focuses on the role of religion in the constitutions, statutes, and policies of federal and state governments, including U.S. Supreme Court decisions defining church-state law. Also examines the experiences and contributions of minority religious sects and politico-religious movements in American life.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,648,Law and Religion ,(3),3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109791,JLC-650 Constitutionalism in Historical Perspective (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109791, JLC-650 Constitutionalism in Historical Perspective (3)This course examines the development of law and its justification as the source of authority in the modern state. Students examine how the law itself and different conceptions of it have been used to control and legitimize law governed behavior.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,650,Constitutionalism in Historical Perspective ,(3),3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111528,"JLC-651 Drugs, Crime, and Public Policy (3) opens a new window",https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111528," JLC-651 Drugs, Crime, and Public Policy (3)Review of the history of drug abuse in America; the relationship between drug abuse and crime, including marijuana, heroin, and alcohol; national strategies to deal with drug abuse; improvement of policies in the future.Crosslist: JLC-451 . Usually Offered: fall. | ",preview_course_nopop.php?catoid=22&coid=109773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,651,"Drugs, Crime, and Public Policy ",(3),3,3,fall,JLC-451 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112805,JLC-660 Emerging Tech for Non-Technical Policymakers (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112805," JLC-660 Emerging Tech for Non-Technical Policymakers (3)This course introduces technologies that are key to understanding the most prevalent policy issues today. The course provides students without a technical background a toolkit of resources to understand new technologies. The course uses case studies of contemporary technologies highly relevant to current policy debates including encryption, 5G, artificial intelligence (AI), and the use of algorithms by social media platforms. Students develop a historical perspective on emerging technologies in the policy context and further develop, practice, and apply the unique skills required to understand technologies relevant to their area of policy interest. Usually Offered: fall. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,660,Emerging Tech for Non-Technical Policymakers ,(3),3,3,fall,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112881,JLC-661 Psychology of Political Violence and Terrorism (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112881," JLC-661 Psychology of Political Violence and Terrorism (3)This course explores in a rigorous, analytical way why people participate in political violence or terrorism; what psychological theories say about decisions to participate and how individuals and groups respond to violence; how these psychology theories compare to rational explanations of terrorism and political violence; how canonical psychological experiments and theories help explain violence and terrorism, and other related questions.Crosslist: JLC-461 .Prerequisite: JLC-670 .  | ",preview_course_nopop.php?catoid=22&coid=112850,preview_course_nopop.php?catoid=22&coid=111304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,661,Psychology of Political Violence and Terrorism ,(3),3,3,NA,JLC-461 ,NA,NA,NA,NA,JLC-670 ,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112840,JLC-663 Foreign Fighters (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112840," JLC-663 Foreign Fighters (3)This course provides an in-depth look at foreign fighters and policy responses to them. It focuses on jihadi militants but also examines transnational volunteers for other religious, ethnic, and ideological causes. The course examines competing perspectives on radicalization, the internet, and the likelihood of blowback attacks by returnees.Crosslist: JLC-463 .  | ",preview_course_nopop.php?catoid=22&coid=112841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,663,Foreign Fighters ,(3),3,3,NA,JLC-463 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112418,JLC-665 Introduction to Advanced Cyber Policy (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112418," JLC-665 Introduction to Advanced Cyber Policy (3)This course introduces the big questions and key players in U.S. cyber policy. The course begins with a foundational overview of the internet and its unique challenges in the economic, security, and public safety policy spaces. The course utilizes case studies and discussions of contemporary cyber topics to build tools for diagnosing cyber policy challenges. The course focuses on identifying key stakeholders and the diverse policy disciplines where cyber policy is being crafted so as to help ascertain perspectives on the complex and unique challenges facing decision makers in this continuously advancing field. Usually Offered: fall and spring. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,665,Introduction to Advanced Cyber Policy ,(3),3,3,fall and spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112720,JLC-668 Law and Popular Culture (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112720," JLC-668 Law and Popular Culture (3)This course explores the ways in which pop culture products in the form of film, television, theatre, art, and literature inform (whether accurately or not), reflect, affect, and change social views about the law and lawyers. The course looks at the role law plays in popular culture (for example, how law and lawyers are portrayed and perceived; how law shapes and defines pop culture) and the role popular culture plays in law and in the lives of lawyers (for example, the impact of cameras in the courtroom).Crosslist: JLC-468 . Usually Offered: fall and spring.Grading: A-F only. | ",preview_course_nopop.php?catoid=22&coid=112719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,668,Law and Popular Culture ,(3),3,3,fall and spring,JLC-468 ,A-F only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111304,JLC-670 Causes of Terrorism and Political Violence (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111304," JLC-670 Causes of Terrorism and Political Violence (3)This course introduces students to the study of terrorism as a political act. The course examines the difference between state and oppositional terror, but focuses on terror by non-state actors. The course discusses theories that explain why, how, and when the opposition uses terror tactics to pursue their goal.Crosslist: JLC-470 . Usually Offered: fall.Grading: A-F only. | ",preview_course_nopop.php?catoid=22&coid=111303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,670,Causes of Terrorism and Political Violence ,(3),3,3,fall,JLC-470 ,A-F only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111306,JLC-671 Evolution of Global Jihad (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111306," JLC-671 Evolution of Global Jihad (3)This course examines the contours of the Sunni jihadist movement with the aim of understanding ideological as well as strategic and operational characteristics that define it. A heavy emphasis is placed on exploring the ideological and strategic debates within the movement, as well as national, regional, and international events that contribute to these debates.Crosslist: JLC-471 . Usually Offered: fall.Grading: A-F only. | ",preview_course_nopop.php?catoid=22&coid=111305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,671,Evolution of Global Jihad ,(3),3,3,fall,JLC-471 ,A-F only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109792,"JLC-672 Terrorism, Crime, and Public Policy (3) opens a new window",https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109792," JLC-672 Terrorism, Crime, and Public Policy (3)This course examines the problem of terrorism and its causes, to provide a basis for preventing it. It includes distinctions among types of terrorism, crime and aggression, their causes, and implications for prevention; Huntington’s clash of civilization model; cross-cultural dialog and exchange; the management of fear; the applicability of crime prevention strategies to the problem of terrorism; the role of religion, the reshaping of military and intelligence strategies; use of technology for diction and prevention; and the management of errors in balancing security and rights. Usually Offered: spring. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,672,"Terrorism, Crime, and Public Policy ",(3),3,3,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111307,JLC-673 Seminar on National Security Policy (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111307," JLC-673 Seminar on National Security Policy (3)This course provides students with a foundation for understanding how policies related to contemporary security issues are made and executed. The focus is primarily on terrorism and insurgency, but examined through various lenses. The course is weighted heavily toward providing exposure to as many facets of policy making and implementation as possible, rather than interrogating any one security issue. Usually Offered: fall.Grading: A-F only. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,673,Seminar on National Security Policy ,(3),3,3,fall,NA,A-F only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111309,JLC-674 Domestic Terrorism and Political Violence (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111309," JLC-674 Domestic Terrorism and Political Violence (3)This course investigates the causes and consequences of domestic terrorism and political violence. The course incorporates insights from psychology, political science, economics, history, and other disciplines to attempt to understand the motivation, goals, and propensity for violence of these groups and individuals.Crosslist: JLC-474 . Usually Offered: spring.Grading: A-F only. | ",preview_course_nopop.php?catoid=22&coid=111308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,674,Domestic Terrorism and Political Violence ,(3),3,3,spring,JLC-474 ,A-F only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111311,JLC-675 Terrorism and Counterterrorism in Practice (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111311," JLC-675 Terrorism and Counterterrorism in Practice (3)This course examines terrorism and counterterrorism from an empirical perspective, with a heavy focus on case studies. Key topics include how terrorist groups organize themselves, risk factors for terrorism, terrorism as a political and military strategy, global terrorism and the impact of al-Qaeda, and various approaches to counterterrorism.Crosslist: JLC-475 . Usually Offered: spring.Grading: A-F only. | ",preview_course_nopop.php?catoid=22&coid=111310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,675,Terrorism and Counterterrorism in Practice ,(3),3,3,spring,JLC-475 ,A-F only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=109793,JLC-676 Theories of Punishment (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109793," JLC-676 Theories of Punishment (3)Examination of the philosophical issues associated with criminal punishment, particularly theories of the moral justification for punishment. The course considers retributive, deterrent, incapacitation, and moral reform theories, the role of victim and community anger in the imposition of punishment, as well as alternatives such as restorative justice. Usually Offered: spring. | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,676,Theories of Punishment ,(3),3,3,spring,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111313,JLC-677 Security Challenges in South Asia (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111313," JLC-677 Security Challenges in South Asia (3)This course examines both conventional and unconventional security challenges in South Asia. Students learn about the multiple dimensions of external and internal security for countries of the region as well as how security challenges manifest in terms of conventional conflict, insurgency, terrorism and organizational crime, and nuclear competition and proliferation.Crosslist: JLC-477 . Usually Offered: spring. | ",preview_course_nopop.php?catoid=22&coid=111312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,677,Security Challenges in South Asia ,(3),3,3,spring,JLC-477 ,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111315,JLC-678 Investigating Terrorism (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111315," JLC-678 Investigating Terrorism (3)Through the lens of U.S. federal law enforcement, this course provides an overview, discussion, and assessment of the legal, sociological, and policy constructs used by the United States to detect and investigate terrorism.Crosslist: JLC-478 . Grading: A-F only. | ",preview_course_nopop.php?catoid=22&coid=111314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,678,Investigating Terrorism ,(3),3,3,NA,JLC-478 ,A-F only,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111317,JLC-679 Prosecution of Terrorism (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111317," JLC-679 Prosecution of Terrorism (3)This course explores and assesses the myriad legal and policy issues related to trying suspected terrorists. Topics include possible charges, extradition, the use of secret evidence and protection of classified evidence, a comparison of the use of military tribunals with other U.S. federal courts, indefinite detention, and other emerging issues.Crosslist: JLC-479 . Grading: A-F only. | ",preview_course_nopop.php?catoid=22&coid=111316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JLC,679,Prosecution of Terrorism ,(3),3,3,NA,JLC-479 ,A-F only,NA,NA,NA,NA,NA,NA,NA
