title,description,dept,course_num,course_name,min_credits,max_credits,offered,grading,note,course_abbrev
MGMT-685 Topics in Management (1.5-3) opens a new window," MGMT-685 Topics in Management (1.5-3) Topics vary by section. Rotating topics may include current managerial challenges, institutional change, interorganizational issues.Repeatable for credit with different topic.  | ",MGMT,685,Topics in Management,1.5,3,,,,MGMT-685
MGMT-687 Corporate Governance (3) opens a new window," MGMT-687 Corporate Governance (3)This course examines the relationship between managers and shareholders, and the processes and systems that investors use to ensure that managers act in the best interests of the firm’s owners. The course covers issues including boards of directors, executive compensation, ownership structure, etc., and uses a combination of readings and case studies.Crosslist: FIN-687 .Prerequisite: FIN-614 .  | ",MGMT,687,Corporate Governance,3,3,,,,MGMT-687
MGMT-688 Consulting Practicum (3) opens a new window," MGMT-688 Consulting Practicum (3)As a practicum, this experiential learning opportunity enables student teams, under the supervision of a faculty supervisor, to serve as consultants to organizations to create new ideas, prepare project and business plans, and solve problems, all at the strategic level. These teams work closely with client management to define and analyze difficult organizational, new product/business and competitive problems, and make recommendations for action. Students develop a deeper understanding of consulting as well as the interdependence of functional areas. They also improve their teamwork and communication skills. Students and the faculty supervisor meet regularly with the management of the client organization to develop a detailed Statement of Work and provide updates on progress through touch points during the semester. Following completion of necessary research and data analyses, the team submits a written report and makes a presentation of its recommendations to the management of the company.Crosslist: KSB-688 . Restriction: minimum 3.3 GPA. Permission: instructor.Note: Enrollment is limited and selection is on a competitive basis. Applicants must submit a resumé to the instructor for approval to register.  | ",MGMT,688,Consulting Practicum,3,3,,,Enrollment is limited and selection is on a competitive basis,MGMT-688
MGMT-690 Independent Study Project (1-6) opens a new window,MGMT-690 Independent Study Project (1-6) Grading: IP-eligible. Permission: instructor and department chair.  |,MGMT,690,Independent Study Project,1,6,,IP-eligible,,MGMT-690
MGMT-691 Internship in Management (1-3) opens a new window,MGMT-691 Internship in Management (1-3) Grading: Pass/Fail only; IP-eligible. Permission: instructor and department chair.  |,MGMT,691,Internship in Management,1,3,,Pass/Fail only; IP-eligible,,MGMT-691
MGMT-696 Selected Topics: Non-Recurring (1-6) opens a new window,MGMT-696 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,MGMT,696,Selected Topics: Non-Recurring,1,6,,,,MGMT-696
MGMT-720 Applied Sustainability Management (3) opens a new window," MGMT-720 Applied Sustainability Management (3)This course serves as the Sustainability Management (MS)  capstone and encourages students to integrate previous course work in business, science, policy, and international issues. Students develop and implement a project to advance sustainability management in a selected business, governmental, non-profit organization, or a start-up organization they are initiating. Grading: A-F only. Prerequisite: 12 graduate credit hours.Note: includes one week of international travel.  | ",MGMT,720,Applied Sustainability Management,3,3,,A-F only,includes one week of international travel,MGMT-720
MGMT-796 Selected Topics: Non-Recurring (1-6) opens a new window,MGMT-796 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,MGMT,796,Selected Topics: Non-Recurring,1,6,,,,MGMT-796
MKTG-541 Sports Marketing Management (3) opens a new window,MKTG-541 Sports Marketing Management (3)This course introduces students to managerial decision making within the sports industry and other businesses that use sports as an important component of their marketing strategies. The primary emphasis of the course is the application of marketing principles to actual problems faced by practicing sports marketers.Prerequisite: undergraduate MKTG-300  or MKTG-250 ; graduate: MKTG-612  or MKTG-632 .  |,MKTG,541,Sports Marketing Management,3,3,,,,MKTG-541
MKTG-551 Marketing for Social Change (3) opens a new window," MKTG-551 Marketing for Social Change (3)This course develops the knowledge, skills, and perspectives to apply fundamental marketing concepts (e.g. customer orientation, segmentation, and positioning) to create beneficial changes in society. Designed for students whose career goals involve working in or with organizations who desire to promote social change, or who are interested in understanding the role and application of marketing beyond commercial gain.Prerequisite: undergraduate: MKTG-300  or MKTG-250 ; graduate: MKTG-612  or MKTG-632 .  | ",MKTG,551,Marketing for Social Change,3,3,,,,MKTG-551
MKTG-596 Selected Topics: Non-Recurring (1-6) opens a new window,MKTG-596 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,MKTG,596,Selected Topics: Non-Recurring,1,6,,,,MKTG-596
MKTG-605 Race in the Marketplace (3) opens a new window," MKTG-605 Race in the Marketplace (3)Per plentiful practical examples and increasing worldwide research evidence, racial dynamics impinge upon peoples’ experiences and outcomes in the marketplace. As a result, organizations across sectors are modifying their marketing practices to support marketplace equity. This course examines the various ways racial dynamics intersect with marketing strategy, consumer behavior, and marketplace outcomes. It investigates both historical and current-day dimensions of race and marketplace equity through readings, film, discussions, guest speakers, and strategic assignments. Students are equipped to recognize, analyze, and understand how to use marketing to intervene in race-related issues across diverse markets. The course emphasizes key theories concepts and approaches for comprehending racial dynamics in marketplace activities, analysis of issues at the intersection of marketing activities and race across different types of markets, and the use of marketing concepts and practices to design strategies and actions in support of racial equity in the marketplace.Crosslist: MKTG-405 .Prerequisite: MKTG-612  or MKTG-632 .  | ",MKTG,605,Race in the Marketplace,3,3,,,,MKTG-605
MKTG-612 Marketing Management (3) opens a new window," MKTG-612 Marketing Management (3)This course provides students with an introduction to current marketing management techniques and the tools necessary for effective marketing decision making. Includes the principles of marketing strategy; global perspectives on marketing; sustainable marketing practices, and financial analysis tools for effective and ethical decision making. Case studies and group projects emphasize corporate social responsibility and sustainable enterprises.  | ",MKTG,612,Marketing Management,3,3,,,,MKTG-612
MKTG-632 Understanding the Marketplace and Consumer (3) opens a new window," MKTG-632 Understanding the Marketplace and Consumer (3)This course provides students with an introduction to the fundamental principles of marketing needed for business, both profit and nonprofit. Includes an overview of products and new product development; pricing strategies including costing and financial analysis; and understanding the marketing environment including segmentation and targeting tools. Restriction: Marketing (MS) . | ",MKTG,632,Understanding the Marketplace and Consumer,3,3,,,,MKTG-632
MKTG-641 Digital Advertising and Search Engine Marketing (1.5) opens a new window," MKTG-641 Digital Advertising and Search Engine Marketing (1.5)The nature of digital marketing and e-commerce is constantly evolving and key issues change rapidly. This course, a blend of theory and practice, explores the best paradigms, practices, and principles of traditional, new, and emerging marketing techniques, along with their effects on individuals, audiences, publics, and cultures. Through readings, case studies, and hands-on projects, students gain understanding of successful online marketing strategies, user generated content, search, social media and networks, mobile, and web analytics. Prerequisite/Concurrent: MKTG-612  or MKTG-632 . | ",MKTG,641,Digital Advertising and Search Engine Marketing,1.5,1.5,,,,MKTG-641
MKTG-642 Managing Digital Brand Identities (1.5) opens a new window," MKTG-642 Managing Digital Brand Identities (1.5)This course develops a greater understanding of current digital trends, strategies, and emerging marketing techniques, along with their effects on individuals, corporations, and non-profits. Through readings, case studies, and hands-on projects, students gain an understanding of web development, social media and community management, email and content marketing, A/B testing of digital assets, and e-commerce. Grading: A-F only.Prerequisite/Concurrent: MKTG-612  or MKTG-632 . | ",MKTG,642,Managing Digital Brand Identities,1.5,1.5,,A-F only,,MKTG-642
MKTG-651 Strategic Marketing for Nonprofits (1.5) opens a new window," MKTG-651 Strategic Marketing for Nonprofits (1.5)This course explores the use of best practice strategies to meet the unique marketing requirements of nonprofit organizations in fields such as healthcare, education, global affairs, the arts, and the environment. Lectures and case studies focus on topics such as the development of three-sector (government-business-nonprofit) marketing alliances, volunteer recruitment, fundraising, and communications and branding as practiced by leading nonprofit organizations serving U.S. and global audiences.Prerequisite: MKTG-612  or MKTG-632  (MKTG-632  may be taken concurrently).  | ",MKTG,651,Strategic Marketing for Nonprofits,1.5,1.5,,,,MKTG-651
MKTG-655 Entertainment Marketing (1.5) opens a new window," MKTG-655 Entertainment Marketing (1.5)This course explores marketing issues related to the entertainment industries. Students apply cutting-edge marketing principles, theories, and research tools to the marketing of products and services within the entertainment industry and to the use of entertainment to market products and services. The course uses a mix of cases, readings, and discussions with clients to enhance student skills and understanding of entertainment marketing strategy.Prerequisite: MKTG-612  or MKTG-632  (MKTG-632  may be taken concurrently).  | ",MKTG,655,Entertainment Marketing,1.5,1.5,,,,MKTG-655
MKTG-657 Service Marketing (1.5) opens a new window," MKTG-657 Service Marketing (1.5)The course explores service marketing in terms of an ongoing analytic process. In this course, students learn how to properly analyze frameworks, tools, channels, data sets, customer behavioral data, decision-making factors, and strategies that support broader service marketing decisions.Prerequisite: MKTG-612  or MKTG-632 .  | ",MKTG,657,Service Marketing,1.5,1.5,,,,MKTG-657
MKTG-661 Data Driven Marketing and Customer Management (3) opens a new window," MKTG-661 Data Driven Marketing and Customer Management (3)This course provides an overview of the data-driven marketing and customer management ecosystem. Increasingly, businesses are relying on data and analytics to build, execute, and optimize their campaigns across the customer lifecycle from marketing through customer management. Students learn to evaluate customer acquisition costs and lifetime customer value as key metrics for optimizing marketing spend and in-market campaigns. They develop customer selection models, and use customer database information for business planning and to enhance sales performance. They also learn how data and analytics play central roles in the ongoing customer management practices of today’s most successful companies. Includes real-world examples and case studies, as well as guest lecturers from experts in the field.Prerequisite: MKTG-612  or MKTG-632 .  | ",MKTG,661,Data Driven Marketing and Customer Management,3,3,,,,MKTG-661
MKTG-662 Marketing Analytics (3) opens a new window," MKTG-662 Marketing Analytics (3)Marketing analytics involves identifying and collecting relevant data, selecting key metrics, developing models that connect these metrics, and using quantitative tools to uncover customer insights and to monitor and maximize the effectiveness of marketing initiatives. This course introduces students to techniques for data visualization and statistical and pattern analysis in a variety of settings involving marketing decision making. Students are exposed to datasets, cases, and readings that span a variety of topics such as market segmentation, market response models, customer profitability, word of mouth marketing, search and social media marketing, and resource allocation. Grading: A-F only. Prerequisite: ITEC-610  and MKTG-612 .  | ",MKTG,662,Marketing Analytics,3,3,,A-F only,,MKTG-662
MKTG-663 Digital Marketing Strategy and Analytics (3) opens a new window," MKTG-663 Digital Marketing Strategy and Analytics (3)Successful digital marketing includes incorporating a variety of strategic, conceptual, analytic, and technical actions to achieve desired goals. This course focuses on foundational digital marketing strategy knowledge, digital marketing techniques and analytics, and online behavior of consumers. Students learn about the basics of digital marketing strategy, analytical tools used by digital marketers, and digital consumer trends. Grading: A-F only. Prerequisite: MKTG-612 .  | ",MKTG,663,Digital Marketing Strategy and Analytics,3,3,,A-F only,,MKTG-663
MKTG-671 New Product Management (3) opens a new window," MKTG-671 New Product Management (3)This course is an introduction to the marketing practices followed in developing and introducing new products. The course covers the tools and techniques used for identifying the market potential for a new product. Emphasis is placed on product positioning methods and strategies, consumer testing procedures, the new product diffusion process, sales and market share estimation, and product portfolio decisions. Students develop an understanding of the reasons why some new products succeed while others fail.Crosslist: MKTG-471 . Grading: A-F only. Prerequisite: MKTG-612  or MKTG-632 .  | ",MKTG,671,New Product Management,3,3,,A-F only,,MKTG-671
MKTG-688 Applied Client Project (3) opens a new window," MKTG-688 Applied Client Project (3)In this course students work in cross-functional teams to complete a comprehensive marketing project for either a for-profit or non-profit business enterprise. Teams are responsible for conducting primary and secondary research and reporting findings to their client. In addition, students use their research to develop a communication plan that includes a strategy, set of objectives, detailed budget, and a plan for campaign measurement. This project yields a deeper understanding and appreciation for the interdependence of each functional area, improves teamwork, and further develops written and oral communication skills.Repeatable for credit. Restriction: Marketing (MS) . | ",MKTG,688,Applied Client Project,3,3,,,,MKTG-688
MKTG-690 Independent Study Project (1-6) opens a new window,MKTG-690 Independent Study Project (1-6) Grading: IP-eligible. Prerequisite: MKTG-612 .Permission: instructor and department chair.  |,MKTG,690,Independent Study Project,1,6,,IP-eligible,,MKTG-690
MKTG-691 Internship in Marketing (1-3) opens a new window,MKTG-691 Internship in Marketing (1-3) Grading: Pass/Fail only; IP-eligible. Prerequisite: MKTG-612 .Permission: instructor and department chair.  |,MKTG,691,Internship in Marketing,1,3,,Pass/Fail only; IP-eligible,,MKTG-691
MKTG-696 Selected Topics: Non-Recurring (1-6) opens a new window,MKTG-696 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,MKTG,696,Selected Topics: Non-Recurring,1,6,,,,MKTG-696
MKTG-761 Buyer Behavior (1.5) opens a new window," MKTG-761 Buyer Behavior (1.5)Analysis of the psychological foundations of consumer behavior and implications for marketing strategy, including consumer perception, attention, comprehension, and memory; attitudes and attitude-behavior relationships; information integration and decision making; and behavior modification perspectives.Prerequisite: MKTG-612  or MKTG-632 .  | ",MKTG,761,Buyer Behavior,1.5,1.5,,,,MKTG-761
MKTG-762 Integrated Marketing Communication (3) opens a new window," MKTG-762 Integrated Marketing Communication (3)Survey of issues and techniques in integrated marketing communication (IMC). The course covers foundation issues, general strategic issues, and specific IMC vehicles and techniques. Includes the role of the “brand” in IMC, the role of consumer behavior, setting objectives, creative planning and implementation, media planning, advertising, sales promotion, sponsorship, and campaign effectiveness.Prerequisite: MKTG-612  or MKTG-632  (may be taken concurrently).  | ",MKTG,762,Integrated Marketing Communication,3,3,,,,MKTG-762
MKTG-763 Overview of Integrated Marketing Communications (1.5) opens a new window," MKTG-763 Overview of Integrated Marketing Communications (1.5)Survey of issues and techniques for integrated marketing communication (IMC). The course covers foundation issues, general strategic issues, and specific traditional media vehicles and techniques. Includes the role of the brand in IMC, the role of consumer behavior, setting objectives, creative planning and implementation, media planning, advertising, sales promotion, sponsorship, and campaign effectiveness. Grading: A-F only.Prerequisite/Concurrent: MKTG-612  or MKTG-632 . | ",MKTG,763,Overview of Integrated Marketing Communications,1.5,1.5,,A-F only,,MKTG-763
MKTG-765 Brand Strategy (3) opens a new window," MKTG-765 Brand Strategy (3)This course deals with the brand and what it represents to customers and stakeholders of an organization. The challenge of creating and managing this valuable asset is examined. Topics include brand-market analysis, segmentation, brand positioning for strategic advantage, brand equity, brand hierarchies and portfolios, extension, and leverage. The course uses a mix of cases, readings, and discussions with clients to enhance student skills and understanding of marketing strategy.Prerequisite: MKTG-612  or MKTG-632 .  | ",MKTG,765,Brand Strategy,3,3,,,,MKTG-765
MKTG-767 Research for Marketing Decisions (3) opens a new window," MKTG-767 Research for Marketing Decisions (3)This course provides an overview of marketing research and its use in making effective marketing decisions. The course introduces the market research process and emphasizes appropriate research designs, sampling plans, and a toolbox of data collection and analysis techniques so that the results generated are meaningful and valid. Qualitative and quantitative research methods are covered. Students design questionnaires, collect research data, and use software to analyze data. Emphasis is on the applications of marketing research in various fields of marketing.Prerequisite: MKTG-612  or MKTG-632  (may be taken concurrently).  | ",MKTG,767,Research for Marketing Decisions,3,3,,,,MKTG-767
MUS-515 Psychology of Music (3) opens a new window," MUS-515 Psychology of Music (3)This course focuses on how we process music in general, both at micro and macro levels. The course explores neural, perceptual, cognitive, as well as social and clinical aspects of both listening to and performing music. Topics discussed include the workings of the brain, comparisons with language, memory for music, development of musicality, individual differences, performance anxiety, and music therapy.Crosslist: PSYC-515 .Prerequisite: three PSYC courses.Note: Theoretical or practical music experience required.  | ",MUS,515,Psychology of Music,3,3,,,Theoretical or practical music experience required,MUS-515
MUS-534 Studio Accompanying (2) opens a new window,MUS-534 Studio Accompanying (2)Provides piano students with practical studio experience with singers and instrumentalists; includes two supervised hours (lessons) and four preparation hours per week.Repeatable for credit.Note: Audition required.  |,MUS,534,Studio Accompanying,2,2,,,Audition required,MUS-534
MUS-542 University Chorus (1) opens a new window,MUS-542 University Chorus (1)Prepares and presents major works of the choral and choral-orchestral literature.Crosslist: MUS-042  and MUS-142 . Usually Offered: fall and spring. Repeatable for credit.Note: Audition required.  |,MUS,542,University Chorus,1,1,fall and spring,,Audition required,MUS-542
MUS-543 University Chamber Singers (1) opens a new window," MUS-543 University Chamber Singers (1)Small, highly select choral ensemble which prepares and presents advanced literature appropriate to a chamber ensemble. Rehearsals are also dedicated to appropriate pre-professional training of ensemble vocalists. Includes occasional tours and off-campus performances.Crosslist: MUS-043  and MUS-143 . Usually Offered: fall and spring. Repeatable for credit.Note: Audition required.  | ",MUS,543,University Chamber Singers,1,1,fall and spring,,Audition required,MUS-543
MUS-544 University Orchestra (1) opens a new window," MUS-544 University Orchestra (1)Prepares and presents works of orchestral literature, occasionally in collaboration with the AU Chorus and other Department of Performing Arts ensembles.Crosslist: MUS-044  and MUS-144 . Usually Offered: fall and spring. Repeatable for credit.Note: Audition required.  | ",MUS,544,University Orchestra,1,1,fall and spring,,Audition required,MUS-544
MUS-545 Chamber Ensembles (1) opens a new window," MUS-545 Chamber Ensembles (1)String, mixed, and wind ensembles which prepare and present selected chamber music literature.Crosslist: MUS-045  and MUS-145 . Usually Offered: fall and spring. Repeatable for credit.Note: Audition required.  | ",MUS,545,Chamber Ensembles,1,1,fall and spring,,Audition required,MUS-545
MUS-546 Jazz Orchestra (1) opens a new window," MUS-546 Jazz Orchestra (1)Prepares and performs selected jazz works including standards, traditional big band era arrangements, and charts of more progressive, international, and fusion styles. Ensemble works in both big band and small combo format.Crosslist: MUS-046  and MUS-146 . Usually Offered: fall and spring. Repeatable for credit.Note: Audition required.  | ",MUS,546,Jazz Orchestra,1,1,fall and spring,,Audition required,MUS-546
MUS-547 Symphonic Band (1) opens a new window,MUS-547 Symphonic Band (1)Prepares and presents works of the symphonic band literature.Crosslist: MUS-047  and MUS-147 . Usually Offered: fall and spring. Repeatable for credit.Note: Audition required.  |,MUS,547,Symphonic Band,1,1,fall and spring,,Audition required,MUS-547
MUS-550 Pep Band (1) opens a new window," MUS-550 Pep Band (1)Woodwind, brass and percussion ensemble.Crosslist: MUS-050  and MUS-150 . Usually Offered: fall and spring. Repeatable for credit.  | ",MUS,550,Pep Band,1,1,fall and spring,,,MUS-550
MUS-561 Gospel Choir (1) opens a new window,MUS-561 Gospel Choir (1)Prepares and presents works of gospel vocal and choral literature.Crosslist: MUS-061  and MUS-161 . Usually Offered: fall and spring. Repeatable for credit.  |,MUS,561,Gospel Choir,1,1,fall and spring,,,MUS-561
MUS-635 Topics in Music (3) opens a new window," MUS-635 Topics in Music (3) Topics vary by section. Topics include the study of a stylistic area such as orchestral, chamber, opera, American, folk, and twentieth-century music, or specific studies in analysis, technique, performance practices, music philosophy, and aesthetic theory.Crosslist: MUS-435 .Repeatable for credit with different topic.Permission: instructor.  | ",MUS,635,Topics in Music,3,3,,,,MUS-635
MUS-690 Independent Study Project in Music (1-6) opens a new window,MUS-690 Independent Study Project in Music (1-6) Grading: IP-eligible. Permission: instructor and department chair.  |,MUS,690,Independent Study Project in Music,1,6,,IP-eligible,,MUS-690
MUS-691 Internship (1-6) opens a new window,MUS-691 Internship (1-6) Grading: Pass/Fail only; IP-eligible. Permission: instructor and department chair.  |,MUS,691,Internship,1,6,,Pass/Fail only; IP-eligible,,MUS-691
MUS-696 Selected Topics: Non-Recurring (1-6) opens a new window,MUS-696 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,MUS,696,Selected Topics: Non-Recurring,1,6,,,,MUS-696
MUS-791 Private Instrumental or Vocal Study (1) opens a new window," MUS-791 Private Instrumental or Vocal Study (1)One half hour per week private instruction in voice, guitar, conducting, and keyboard, string, woodwind, brass, and percussion instruments.Repeatable for credit.Permission: department.  | ",MUS,791,Private Instrumental or Vocal Study,1,1,,,,MUS-791
MUS-792 Private Instrumental or Vocal Study (2) opens a new window," MUS-792 Private Instrumental or Vocal Study (2)One hour per week private instruction in voice, guitar, conducting, and keyboard, string, woodwind, brass, and percussion instruments.Repeatable for credit.Permission: department.  | ",MUS,792,Private Instrumental or Vocal Study,2,2,,,,MUS-792
NEUR-635 Nutritional Neuroscience (3) opens a new window," NEUR-635 Nutritional Neuroscience (3)This course examines the intersection of nutrition and neuroscience. It focuses on dietary effects on brain development, the various ways dietary nutrients can impact brain health, and the major neurological and psychiatric conditions which can be impacted by diet. The course reviews the recent literature and covers the following topics: fatty acids and brain development, macronutrients and cerebral energy metabolism; the control of appetite by the brain; the function of the gut-brain axis; dietary effects on the production of neurotransmitters; micronutrients of importance to brain health, function and behavior; the effects of neuroactive food-derived chemicals like caffeine, alcohol, and certain food additives; and dietary correlates of neurological disease.Crosslist: HLTH-635 .  | ",NEUR,635,Nutritional Neuroscience,3,3,,,,NEUR-635
NEUR-659 Molecular Neurobiology (3) opens a new window," NEUR-659 Molecular Neurobiology (3)Synapses between neurons are the smallest functional unit of the nervous system, and as such can be considered the building blocks from which all sensation and behavior arise. Molecular Neurobiology is an in-depth exploration of the structure and function of synapses in vertebrate organisms. The course follows a bottom-up approach to exploring the subject, with detailed examination of how the neuronal membrane potential and release of neurotransmitters is controlled & modulated; how variation in synaptic organization leads to functional diversity across synapse types; and how circuits with emergent properties are assembled from multiple synaptic connections.Crosslist: BIO-459 , BIO-659 , and NEUR-459 .  | ",NEUR,659,Molecular Neurobiology,3,3,,,,NEUR-659
"NEUR-688 Seminar in Behavior, Cognition, and Neuroscience (3) opens a new window"," NEUR-688 Seminar in Behavior, Cognition, and Neuroscience (3) Topics vary by section. Examination of neuroscience issues through articles, texts, and group discussion. The course extends the foundations established in the core curriculum and demonstrates their application to cutting edge research.Repeatable for credit with different topic.  | ",NEUR,688,"Seminar in Behavior, Cognition, and Neuroscience ",3,3,,,,NEUR-688
NEUR-689 Neuroscience as a Profession (3) opens a new window," NEUR-689 Neuroscience as a Profession (3)This course covers professional skills and career paths in the fields of neuroscience and experimental psychology. Topics include scientific writing, scientific presentations, publishing manuscripts, reviewing manuscripts, writing grants, finding a job, use of social media in science, and professional service. Guest lectures introduce students to careers in scientific research, funding, outreach, and service.Crosslist: NEUR-489 .Permission: instructor.  | ",NEUR,689,Neuroscience as a Profession,3,3,,,,NEUR-689
NEUR-690 Independent Study Project in Neuroscience (1-6) opens a new window,NEUR-690 Independent Study Project in Neuroscience (1-6) Grading: IP-eligible. Permission: instructor and department chair.  |,NEUR,690,Independent Study Project in Neuroscience,1,6,,IP-eligible,,NEUR-690
NEUR-691 Internship (1-6) opens a new window,NEUR-691 Internship (1-6) Grading: IP-eligible. Permission: instructor and department chair.  |,NEUR,691,Internship,1,6,,IP-eligible,,NEUR-691
NEUR-696 Selected Topics: Non-Recurring (1-6) opens a new window,NEUR-696 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,NEUR,696,Selected Topics: Non-Recurring,1,6,,,,NEUR-696
NEUR-698 Directed Research (1-9) opens a new window,NEUR-698 Directed Research (1-9)Repeatable for credit. Grading: A-F only; IP-eligible. Note: May not be used in place of NEUR-797  or NEUR-799 .  |,NEUR,698,Directed Research,1,9,,A-F only; IP-eligible,May not be used in place of NEUR-797  or NEUR-799 ,NEUR-698
NEUR-797 Master's Thesis Research (1-3) opens a new window,NEUR-797 Master’s Thesis Research (1-3) Grading: SP/UP only. |,NEUR,797,Master's Thesis Research,1,3,,SP/UP only,,NEUR-797
NEUR-799 Doctoral Dissertation Research (1-6) opens a new window,NEUR-799 Doctoral Dissertation Research (1-6) Grading: Pass/Fail only; IP-eligible. |,NEUR,799,Doctoral Dissertation Research,1,6,,Pass/Fail only; IP-eligible,,NEUR-799
NEUR-898 Doctoral Continuing Enrollment (1-9) opens a new window," NEUR-898 Doctoral Continuing Enrollment (1-9)May be taken by doctoral students completing coursework, exams or proposals in preparation for advancement to candidacy. May be taken with or without regular coursework. Tuition is assessed at the 1 credit rate. Academic load will be determined by total enrolled credits for the semester.Repeatable once for credit. Grading: SP/UP only.Restriction: Behavior, Cognition, and Neuroscience (PhD) . Permission: program director.  | ",NEUR,898,Doctoral Continuing Enrollment,1,9,,SP/UP only,,NEUR-898
NEUR-899 Doctoral Dissertation (9) opens a new window," NEUR-899 Doctoral Dissertation (9)May be taken by doctoral students who are advanced to candidacy with the approval of the faculty supervising the dissertation (or designee). It is a 9 credit course, but tuition is assessed at the 1 credit rate. The course is graded SP/UP and students will be deemed full-time. The Office of the Registrar must be notified when a student has advanced to candidacy. Grading: SP/UP only.Restriction: doctoral students who have advanced to candidacy. Permission: program director.  | ",NEUR,899,Doctoral Dissertation,9,9,,SP/UP only,,NEUR-899
PERF-575 Arts Education (3) opens a new window," PERF-575 Arts Education (3)This course introduces students to philosophies and critical issues of arts in education, and explores various models of arts education programs. Through close examination of several different paradigms, students investigate the means to provide children and adults with critical understanding and knowledge of the arts. Usually Offered: alternate falls (even years). Prerequisite: AMGT-670 .  | ",PERF,575,Arts Education,3,3,alternate falls (even years),,,PERF-575
PERF-581 Topics in Arts Management (3) opens a new window,PERF-581 Topics in Arts Management (3) Topics vary by section. Provides an in-depth examination of various topics in the field of arts management.Repeatable for credit with different topic.Permission: instructor.  |,PERF,581,Topics in Arts Management,3,3,,,,PERF-581
PERF-596 Selected Topics: Non-Recurring (1-6) opens a new window,PERF-596 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,PERF,596,Selected Topics: Non-Recurring,1,6,,,,PERF-596
PERF-683 Introduction to Technology in Arts Management (3) opens a new window,PERF-683 Introduction to Technology in Arts Management (3)This course introduces the ways in which technology influences modern approaches to arts management. Topics include the history and development of Web 2.0; an overview of technology- based applications in the arts; effects of technology on the various arts management disciplines; building a common vocabulary; clearance and copyright; technology influenced organizational change; and union regulations and collective bargaining agreements and case studies. Usually Offered: fall. |,PERF,683,Introduction to Technology in Arts Management,3,3,fall,,,PERF-683
PERF-690 Independent Study Project in Performing Arts (1-6) opens a new window,PERF-690 Independent Study Project in Performing Arts (1-6) Grading: IP-eligible. Permission: instructor and department chair.  |,PERF,690,Independent Study Project in Performing Arts,1,6,,IP-eligible,,PERF-690
PERF-691 Performing Arts: Internship (1-6) opens a new window,PERF-691 Performing Arts: Internship (1-6) Grading: Pass/Fail only; IP-eligible. Permission: instructor and department chair.  |,PERF,691,Performing Arts: Internship,1,6,,Pass/Fail only; IP-eligible,,PERF-691
PERF-696 Selected Topics: Non-Recurring (1-6) opens a new window,PERF-696 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,PERF,696,Selected Topics: Non-Recurring,1,6,,,,PERF-696
PERF-796 Selected Topics: Non-Recurring (1-6) opens a new window,PERF-796 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,PERF,796,Selected Topics: Non-Recurring,1,6,,,,PERF-796
PHIL-600 Ancient Greek Philosophy (3) opens a new window," PHIL-600 Ancient Greek Philosophy (3)An examination of ancient Greek philosophy starting with the pre-Socratics and continuing through Plato, Aristotle, and the three major Hellenistic traditions: Epicureanism, Stoicism, and Skepticism.Crosslist: PHIL-400 .  | ",PHIL,600,Ancient Greek Philosophy,3,3,,,,PHIL-600
PHIL-601 Early Modern European Philosophy (3) opens a new window," PHIL-601 Early Modern European Philosophy (3)This course covers major philosophers from the sixteenth to the eighteenth centuries such as Descartes, Spinoza, Leibniz, Hume, and Kant.Crosslist: PHIL-401 . Recommendation: PHIL-600 . | ",PHIL,601,Early Modern European Philosophy,3,3,,,,PHIL-601
PHIL-602 Nineteenth Century European Philosophy (3) opens a new window," PHIL-602 Nineteenth Century European Philosophy (3)This course covers major philosophers from the nineteenth century such as Hegel, Marx, Kierkegaard, and Nietzsche.Crosslist: PHIL-402 .  | ",PHIL,602,Nineteenth Century European Philosophy,3,3,,,,PHIL-602
PHIL-603 Twentieth Century European Political Philosophy (3) opens a new window," PHIL-603 Twentieth Century European Political Philosophy (3)This course explores major movements of twentieth century continental political philosophy, including Frankfurt School Critical Theory, political phenomenology, Marxism and post-Marxism, feminism, and anti-colonial theory. These movements are examined both as expressions of particular historical experiences and as rejoinders to the history of political philosophy. Through the study of these movements, the course critically examines the various concepts of politics and concepts of Europe that they presuppose, motivate, or elaborate.Crosslist: PHIL-403 .  | ",PHIL,603,Twentieth Century European Political Philosophy,3,3,,,,PHIL-603
PHIL-610 The Classical Period (3) opens a new window," PHIL-610 The Classical Period (3) Topics vary by section. Regularly recurring topics include: the pre-Socratics, Plato, Aristotle, Neo-Platonism, and Augustine.Crosslist: PHIL-410 .Repeatable for credit with different topic.Prerequisite: PHIL-600 .  | ",PHIL,610,The Classical Period,3,3,,,,PHIL-610
